date      ,open    ,high    ,close   ,low     ,volume     ,price_change,p_change,ma5      ,ma10     ,ma20     ,v_ma5       ,v_ma10      ,v_ma20
2020-06-15,11241.26,11353.16,11192.27,11192.27,389226944.0,-59.44,-0.53,11261.54,11206.418,11005.429,350014220.8,364709244.8,335585860.8
2020-06-16,11312.81,11398.97,11398.97,11293.9,358969344.0,206.7,1.85,11284.486,11235.065,11022.735,355812121.6,358655148.8,338028635.2
2020-06-17,11421.03,11421.03,11420.84,11330.37,382760416.0,21.87,0.19,11301.482,11266.313,11046.353,368494137.6,355031699.2,339896787.2
2020-06-18,11416.08,11503.38,11494.55,11397.57,379112000.0,73.71,0.65,11351.668,11301.842,11078.81,372945600.0,357061689.6,342789891.2
2020-06-19,11505.69,11694.89,11668.13,11500.53,359285024.0,173.58,1.51,11434.952,11350.595,11131.968,373870745.6,358740694.4,345768193.6
2020-06-22,11680.41,11756.86,11702.44,11658.81,375418592.0,34.31,0.29,11536.986,11399.263,11187.448,371109075.2,360561648.0,352459747.2
2020-06-23,11711.28,11796.41,11794.01,11651.83,347381184.0,91.57,0.78,11615.994,11450.24,11236.377,368791443.2,362301782.4,356285596.8
2020-06-24,11813.36,11854.99,11813.53,11760.47,318732832.0,19.52,0.17,11694.532,11498.007,11292.919,355985926.4,362240032.0,357550744.0
2020-06-26,11813.47,11857.2,11849.9,11813.47,16377.04,36.37,0.31,11765.602,11558.635,11352.739,280166801.81,326556200.9,342698668.45
2020-06-29,11780.65,11814.64,11752.36,11695.45,325204256.0,-61.17,-0.52,11782.448,11608.7,11403.053,273350648.21,323610696.9,344212734.05
2020-06-30,11828.53,12013.6,11992.35,11827.76,326309184.0,239.99,2.04,11840.43,11688.708,11447.563,263528766.61,317318920.9,341014082.85
2020-07-01,12024.84,12130.3,12112.96,11945.89,393967648.0,120.61,1.01,11904.22,11760.107,11497.586,272846059.41,320818751.3,339736950.05
2020-07-02,12095.85,12278.83,12269.49,12055.95,476968064.0,156.53,1.29,11995.412,11844.972,11555.643,304493105.81,330239516.1,342635607.65
2020-07-03,12295.62,12433.68,12433.26,12232.7,512872032.0,163.77,1.33,12112.084,11938.843,11620.343,407064236.8,343615519.3,350338604.45
2020-07-06,12519.5,12945.71,12941.72,12519.5,691662528.0,508.46,4.09,12349.956,12066.202,11708.399,480355891.2,376853269.7,367796982.05
2020-07-07,13084.65,13407.19,13163.98,12997.17,754515008.0,222.26,1.72,12584.282,12212.356,11805.81,565997056.0,414762911.3,387662279.65
2020-07-08,13170.2,13428.94,13406.37,13059.24,669518592.0,242.39,1.84,12842.964,12373.592,11911.916,621107244.8,446976652.1,404639217.25
2020-07-09,13399.47,13792.63,13754.74,13385.43,759030080.0,348.37,2.6,13140.014,12567.713,12032.86,677519648.0,491006376.9,426623204.45
2020-07-10,13662.38,13831.61,13671.24,13599.03,696693824.0,-83.5,-0.61,13387.61,12749.847,12154.241,714284006.4,560674121.6,443615161.25
2020-07-13,13699.22,14149.14,14149.14,13699.22,708385664.0,477.9,3.5,13629.094,12989.525,12299.113,717628633.6,598992262.4,461301479.65
2020-07-14,14121.33,14151.0,13996.46,13698.27,735504960.0,-152.68,-1.08,13795.59,13189.936,12439.322,713826624.0,639911840.0,478615380.45
2020-07-15,14017.93,14077.56,13734.13,13646.66,670932928.0,-262.33,-1.87,13861.142,13352.053,12556.08,714109491.2,667608368.0,494213559.65
2020-07-16,13731.28,13853.44,12996.34,12966.32,620638144.0,-737.79,-5.37,13709.462,13424.738,12634.855,686431104.0,681975376.0,506107446.05
2020-07-17,13002.84,13315.44,13114.94,12916.08,475084800.0,118.6,0.91,13598.202,13492.906,12715.875,642109299.2,678196652.8,510906086.05
2020-07-20,13303.8,13448.85,13448.85,13032.4,493547232.0,333.91,2.55,13458.144,13543.619,12804.911,599141612.8,658385123.2,517619196.45
2020-07-21,13480.39,13572.93,13536.17,13396.58,472227264.0,87.32,0.65,13366.086,13580.838,12896.597,546486073.6,630156348.8,522459630.05
2020-07-22,13507.35,13816.67,13657.03,13459.88,499662240.0,120.86,0.89,13350.666,13605.904,12989.748,512231936.0,613170713.6,530073682.85
2020-07-23,13511.45,13699.53,13661.5,13281.55,526571712.0,4.47,0.03,13483.698,13596.58,13082.147,493418649.6,589924876.8,540465626.85
2020-07-24,13547.81,13602.79,12935.7,12868.95,564786368.0,-725.8,-5.31,13447.85,13523.026,13136.437,511358963.2,576734131.2,568704126.4
2020-07-27,13013.77,13093.84,12976.87,12838.87,397120544.0,41.17,0.32,13353.454,13405.799,13197.662,492073625.6,545607619.2,572299940.8
2020-07-28,13107.43,13196.62,13147.35,13022.82,389085728.0,170.48,1.31,13275.69,13320.888,13255.412,475445318.4,510965696.0,575438768.0
2020-07-29,13117.19,13557.44,13557.44,13085.95,437296032.0,410.09,3.12,13255.772,13303.219,13327.636,462972076.8,487602006.4,577605187.2
2020-07-30,13595.77,13619.49,13466.85,13432.13,469674080.0,-90.59,-0.67,13216.842,13350.27,13387.504,451592550.4,472505600.0,577240488.0
2020-07-31,13464.21,13748.03,13637.88,13399.86,485599232.0,171.03,1.27,13357.278,13402.564,13447.735,435755123.2,473557043.2,575876848.0
2020-08-03,13771.74,13964.56,13964.56,13712.98,568503424.0,326.68,2.4,13554.816,13454.135,13498.877,470031699.2,481052662.4,569718892.8
2020-08-04,13966.73,14012.71,13860.46,13779.22,567319424.0,-104.1,-0.74,13697.438,13486.564,13533.701,505678438.4,490561878.4,560359113.6
2020-08-05,13859.32,13993.67,13960.92,13726.62,502462560.0,100.46,0.72,13778.134,13516.953,13561.429,518711744.0,490841910.4,552006312.0
2020-08-06,13972.3,13972.3,13863.13,13661.84,533987168.0,-97.79,-0.7,13857.39,13537.116,13566.848,531574361.6,491583456.0,540754166.4
2020-08-07,13813.76,13847.2,13648.5,13411.67,509976832.0,-214.63,-1.55,13859.514,13608.396,13565.711,536449881.6,486102502.4,531418316.8
2020-08-10,13576.32,13752.29,13657.31,13453.95,452141792.0,8.81,0.07,13798.064,13676.44,13541.12,513177555.2,491604627.2,518606123.2
2020-08-11,13668.31,13811.52,13466.27,13450.23,467222528.0,-191.04,-1.4,13719.226,13708.332,13514.61,493158176.0,499418307.2,505192001.6
2020-08-12,13437.57,13471.82,13308.52,13026.01,450040576.0,-157.75,-1.17,13588.746,13683.44,13493.33,482673779.2,500692761.6,494147384.0
2020-08-13,13373.16,13392.35,13291.32,13254.39,403732800.0,-17.2,-0.13,13474.384,13665.887,13508.079,456622905.6,494098633.6,483302116.8
2020-08-14,13272.71,13495.97,13489.01,13242.78,388470912.0,197.69      ,1.49    ,13442.486,13651.0  ,13526.782,432321721.6 ,484385801.6 ,478971422.4
2020-08-17,13542.01,13756.61,13742.23,13490.64,488761728.0,253.22      ,1.88    ,13459.47 ,13628.767,13541.451,439645708.8 ,476411632.0 ,478732147.2
2020-08-18,13748.52,13813.02,13768.17,13692.07,474540672.0,25.94       ,0.19    ,13519.85 ,13619.538,13553.051,441109337.6 ,467133756.8 ,478847817.6
2020-08-19,13741.27,13741.27,13480.85,13472.96,479639744.0,-287.32     ,-2.09   ,13554.316,13571.531,13544.242,447029171.2 ,464851475.2 ,477846692.8
2020-08-20,13387.82,13476.07,13320.92,13270.12,388868512.0,-159.93     ,-1.19   ,13560.236,13517.31 ,13527.213,444056313.6 ,450339609.6 ,470961532.8
2020-08-21,13445.96,13547.79,13478.0 ,13373.72,383524032.0,157.08      ,1.18    ,13558.034,13500.26 ,13554.328,443066937.6 ,437694329.6 ,461898416.0
2020-08-24,13565.28,13708.12,13666.69,13418.96,410963552.0,188.69      ,1.4     ,13542.926,13501.198,13588.819,427507302.4 ,433576505.6 ,462590566.4
2020-08-25,13692.47,13788.49,13669.41,13620.62,456935744.0,2.72        ,0.02    ,13523.174,13521.512,13614.922,423986316.8 ,432547827.2 ,465983067.2
2020-08-26,13680.59,13717.9 ,13428.4 ,13376.66,465528416.0,-241.01     ,-1.76   ,13512.684,13533.5  ,13608.47 ,421164051.2 ,434096611.2 ,467394686.4
2020-08-27,13465.89,13548.66,13535.09,13348.45,414995072.0,106.69      ,0.8     ,13555.518,13557.877,13611.882,426389363.2 ,435222838.4 ,464660736.0
2020-08-28,13509.37,13868.3 ,13851.32,13483.28,441224928.0,316.23      ,2.34    ,13630.182,13594.108,13622.554,437929542.4 ,440498240.0 ,462442020.8
2020-08-31,13929.75,13994.14,13758.23,13755.36,451925312.0,-93.09      ,-0.67   ,13648.49 ,13595.708,13612.238,446121894.4 ,436814598.4 ,456613115.2
2020-09-01,13729.39,13849.66,13849.66,13662.69,399237728.0,91.43       ,0.67    ,13684.54 ,13603.857,13611.698,434582291.2 ,429284304.0 ,448209030.4
2020-09-02,13881.07,13944.16,13887.43,13737.83,517293504.0,37.77       ,0.27    ,13776.346,13644.515,13608.023,444935308.8 ,433049680.0 ,448950577.6
2020-09-03,13871.27,13933.42,13772.37,13722.58,482940160.0,-115.06     ,-0.83   ,13823.802,13689.66 ,13603.485,458524326.4 ,442456844.8 ,446398227.2
2020-09-04,13501.91,13680.06,13656.66,13487.69,437114880.0,-115.71     ,-0.84   ,13784.87 ,13707.526,13603.893,457702316.8 ,447815929.6 ,442755129.6
2020-09-07,13633.51,13714.32,13284.03,13232.24,541636096.0,-372.63     ,-2.73   ,13690.03 ,13669.26 ,13585.229,475644473.6 ,460883184.0 ,447229844.8
2020-09-08,13315.15,13351.57,13293.33,13118.94,534063552.0,9.3         ,0.07    ,13578.764,13631.652,13576.582,502609638.4 ,468595964.8 ,450571896.0
2020-09-09,13107.98,13122.76,12861.75,12778.43,637182208.0,-431.58     ,-3.25   ,13373.628,13574.987,13554.244,526587379.2 ,485761344.0 ,459928977.6
